#separator:Comma
#html:true
#notetype:Basic
#deck:Saudi::Stages 4–5 — Her words (to check)
#tags column:3
"<div dir=""rtl"" style=""font-size:2em"">اشتريت</div>","<b>shtarēt</b><br>EN: I bought<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">دفعت</div>","<b>difaʿt</b><br>EN: I paid<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">لقيت</div>","<b>ligēt</b><br>EN: I found<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">ضيعت</div>","<b>ẓayyaʿt</b><br>EN: I lost (something)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">كلمت</div>","<b>kallamt</b><br>EN: I called, I talked to<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أرسلت</div>","<b>arsalt</b><br>EN: I sent<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">قريت</div>","<b>garēt</b><br>EN: I read<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">كتبت</div>","<b>katabt</b><br>EN: I wrote<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">درست</div>","<b>darast</b><br>EN: I studied<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">اشتغلت</div>","<b>shtaghalt</b><br>EN: I worked<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">طبخت</div>","<b>ṭabakht</b><br>EN: I cooked<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">غسلت</div>","<b>ghassalt</b><br>EN: I washed<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">لبست</div>","<b>libast</b><br>EN: I got dressed, I wore<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تمشيت</div>","<b>tmashshēt</b><br>EN: I went for a walk<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">سافرت</div>","<b>sāfart</b><br>EN: I traveled<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">انتظرت</div>","<b>ntaẓart</b><br>EN: I waited<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تأخرت</div>","<b>tʾakhkhart</b><br>EN: I was late<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تعبت</div>","<b>tiʿabt</b><br>EN: I got tired<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">زعلت</div>","<b>ziʿalt</b><br>EN: I got upset<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">ضحكت</div>","<b>ẓiḥakt</b><br>EN: I laughed<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">بكيت</div>","<b>bakēt</b><br>EN: I cried<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">قعدت</div>","<b>gaʿadt</b><br>EN: I sat, I stayed<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">قمت</div>","<b>gumt</b><br>EN: I got up<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">ركبت</div>","<b>rikabt</b><br>EN: I got in (a car)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">نزلت</div>","<b>nizalt</b><br>EN: I got out, I went down<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">فتحت</div>","<b>fitaḥt</b><br>EN: I opened<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">سكرت</div>","<b>sakkart</b><br>EN: I closed<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">جربت</div>","<b>jarrabt</b><br>EN: I tried<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">قررت</div>","<b>garrart</b><br>EN: I decided<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">خفت</div>","<b>khift</b><br>EN: I got scared<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">حطيت</div>","<b>ḥaṭṭēt</b><br>EN: I put<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">جبت</div>","<b>jibt</b><br>EN: I brought<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">عطيت</div>","<b>ʿaṭēt</b><br>EN: I gave<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أخذت</div>","<b>akhadht</b><br>EN: I took<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">قابلت</div>","<b>gābalt</b><br>EN: I met (someone)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">زرت</div>","<b>zirt</b><br>EN: I visited<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">حجزت</div>","<b>ḥajazt</b><br>EN: I booked<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">اتصلت</div>","<b>ttiṣalt</b><br>EN: I phoned<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">رديت</div>","<b>raddēt</b><br>EN: I replied<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">سألت</div>","<b>saʾalt</b><br>EN: I asked<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">فطرت</div>","<b>fiṭart</b><br>EN: I had breakfast<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تغديت</div>","<b>tghaddēt</b><br>EN: I had lunch<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تعشيت</div>","<b>tʿashshēt</b><br>EN: I had dinner<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تروشت</div>","<b>trawwasht</b><br>EN: I showered<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">سقت</div>","<b>sigt</b><br>EN: I drove<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">مشيت</div>","<b>mishēt</b><br>EN: I walked, I left<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">شغلت</div>","<b>shaghghalt</b><br>EN: I turned on<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">طفيت</div>","<b>ṭaffēt</b><br>EN: I turned off<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">صورت</div>","<b>ṣawwart</b><br>EN: I took a photo<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">سهرت</div>","<b>sihirt</b><br>EN: I stayed up late<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">وش سويتي؟</div>","<b>wesh sawwēti?</b><br>EN: what did you do? (to her)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">وين رحتي؟</div>","<b>wēn riḥti?</b><br>EN: where did you go? (to her)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">شفتي؟</div>","<b>shifti?</b><br>EN: did you see? (to her)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">سمعتي؟</div>","<b>simaʿti?</b><br>EN: did you hear? (to her)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">وش قالت؟</div>","<b>wesh gālat?</b><br>EN: what did she say?<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">وش قال؟</div>","<b>wesh gāl?</b><br>EN: what did he say?<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أول شي</div>","<b>awwal shay</b><br>EN: first of all<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">وبعدين</div>","<b>w baʿdēn</b><br>EN: and then<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">فجأة</div>","<b>fajʾa</b><br>EN: suddenly<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">المهم</div>","<b>al-muhimm</b><br>EN: anyway, the point is<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">آخر شي</div>","<b>ākhir shay</b><br>EN: in the end<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">تخيلي</div>","<b>tkhayyali</b><br>EN: imagine! (to her)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">قبل يومين</div>","<b>gabl yōmēn</b><br>EN: two days ago<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">الأسبوع اللي فات</div>","<b>al-usbūʿ illi fāt</b><br>EN: last week<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أمس الليل</div>","<b>ams al-lēl</b><br>EN: last night<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">من زمان</div>","<b>min zamān</b><br>EN: a long time ago, for ages<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">مرة وحدة</div>","<b>marra waḥda</b><br>EN: once, one time<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">صار لي ساعة أنتظرك</div>","<b>ṣār li sāʿa antaẓrik</b><br>EN: I've been waiting for you for an hour<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.1 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أفكر</div>","<b>afakkir</b><br>EN: I think (about)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أتوقع</div>","<b>atwaggaʿ</b><br>EN: I expect, I guess<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أحتاج</div>","<b>aḥtāj</b><br>EN: I need<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أشتري</div>","<b>ashtari</b><br>EN: I buy<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أبيع</div>","<b>abīʿ</b><br>EN: I sell<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أدفع</div>","<b>adfaʿ</b><br>EN: I pay<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أفتح</div>","<b>aftaḥ</b><br>EN: I open<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أسكّر</div>","<b>asakkir</b><br>EN: I close<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أعلّم</div>","<b>aʿallim</b><br>EN: I teach<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أقعد</div>","<b>agʿud</b><br>EN: I sit; I stay<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أشغّل</div>","<b>ashaghghil</b><br>EN: I turn on<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أطفي</div>","<b>aṭaffi</b><br>EN: I turn off<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أساعد</div>","<b>asāʿid</b><br>EN: I help<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">ألعب</div>","<b>alʿab</b><br>EN: I play<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أضحك</div>","<b>aẓḥak</b><br>EN: I laugh<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أبكي</div>","<b>abki</b><br>EN: I cry<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أمشي</div>","<b>amshi</b><br>EN: I walk, I leave<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أسوق</div>","<b>asūg</b><br>EN: I drive<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أغسل</div>","<b>aghassil</b><br>EN: I wash<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أنظف</div>","<b>anaẓẓif</b><br>EN: I clean<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">ألبس</div>","<b>albas</b><br>EN: I get dressed, I wear<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أتروش</div>","<b>atrawwash</b><br>EN: I shower<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أرتاح</div>","<b>artāḥ</b><br>EN: I rest<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أتمشى</div>","<b>atmashsha</b><br>EN: I go for a walk<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أسافر</div>","<b>asāfir</b><br>EN: I travel<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أحجز</div>","<b>aḥjiz</b><br>EN: I book<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أجرّب</div>","<b>ajarrib</b><br>EN: I try (out)<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أحاول</div>","<b>aḥāwil</b><br>EN: I try, I attempt<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أنسى</div>","<b>ansa</b><br>EN: I forget<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أتذكر</div>","<b>atadhakkar</b><br>EN: I remember<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أسمع</div>","<b>asmaʿ</b><br>EN: I hear, I listen<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أشرح</div>","<b>ashraḥ</b><br>EN: I explain<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أسأل</div>","<b>asʾal</b><br>EN: I ask<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أرد</div>","<b>arudd</b><br>EN: I reply, I answer<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أصوّر</div>","<b>aṣawwir</b><br>EN: I take photos<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أكتب</div>","<b>aktib</b><br>EN: I write<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أقرا</div>","<b>agra</b><br>EN: I read<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">أرسم</div>","<b>arsim</b><br>EN: I draw<br><i>Suggested word — not yet checked by a native speaker</i><br>⚠ check with tutor","stage-4 topic-4.2 check-with-tutor"
