#separator:Comma
#html:true
#notetype:Basic
#deck:Saudi::Stage 2 — Daily life
#tags column:3
"<div dir=""rtl"" style=""font-size:2em"">حليب</div>","<b>ḥalīb</b><br>EN: milk","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">عصير</div>","<b>ʿaṣīr</b><br>EN: juice","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">تمر</div>","<b>tamr</b><br>EN: dates","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">رز</div>","<b>rizz</b><br>EN: rice","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">كبسة</div>","<b>kabsa</b><br>EN: kabsa<br><i>Rice and meat, the national dish</i>","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">لحم</div>","<b>laḥam</b><br>EN: meat","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">دجاج</div>","<b>dijāj</b><br>EN: chicken","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">سمك</div>","<b>samak</b><br>EN: fish","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">خبز</div>","<b>khubz</b><br>EN: bread","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">بيض</div>","<b>bēẓ</b><br>EN: eggs","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">جبن</div>","<b>jibn</b><br>EN: cheese","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">خضار</div>","<b>khuẓār</b><br>EN: vegetables","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">فواكه</div>","<b>fawākih</b><br>EN: fruit","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">سلطة</div>","<b>salaṭa</b><br>EN: salad","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">حلا</div>","<b>ḥala</b><br>EN: dessert, sweets<br><i>Saudi word</i>","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">مطعم</div>","<b>maṭʿam</b><br>EN: restaurant","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">طلب</div>","<b>ṭalab</b><br>EN: order","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">لذيذ</div>","<b>ladhīdh</b><br>EN: delicious","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">حار</div>","<b>ḥārr</b><br>EN: hot, spicy","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">بارد</div>","<b>bārid</b><br>EN: cold","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">حالي</div>","<b>ḥāli</b><br>EN: sweet (taste)","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">مالح</div>","<b>māliḥ</b><br>EN: salty","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">أطبخ / تطبخين</div>","<b>aṭbakh / tiṭbakhīn</b><br>EN: I cook / you cook (her)","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">وش تبين تاكلين؟</div>","<b>wesh tibīn tākilīn?</b><br>EN: what do you want to eat?","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">أكلتي؟</div>","<b>akalti?</b><br>EN: have you eaten? (her)","stage-2 topic-2.2"
"<div dir=""rtl"" style=""font-size:2em"">بيت</div>","<b>bēt</b><br>EN: house, home","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">غرفة</div>","<b>ghurfa</b><br>EN: room","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">مطبخ</div>","<b>maṭbakh</b><br>EN: kitchen","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">سرير</div>","<b>sarīr</b><br>EN: bed","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">جوال</div>","<b>jawwāl</b><br>EN: mobile phone<br><i>Saudi word</i>","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">شاحن</div>","<b>shāḥin</b><br>EN: charger","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">رسالة</div>","<b>risāla</b><br>EN: message","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">فويس</div>","<b>fōys</b><br>EN: voice note<br><i>very common slang</i><br>⚠ check with tutor","stage-2 topic-2.3 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">صورة</div>","<b>ṣūra</b><br>EN: photo","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">مكالمة</div>","<b>mukālama</b><br>EN: call","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">شغل</div>","<b>shughl</b><br>EN: work","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">دوام</div>","<b>dawām</b><br>EN: working hours, shift<br><i>بالدوام — at work</i>","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">جامعة</div>","<b>jāmʿa</b><br>EN: university","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">سيارة</div>","<b>sayyāra</b><br>EN: car","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">طريق</div>","<b>ṭarīg</b><br>EN: road","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">سوق</div>","<b>sūg</b><br>EN: market, shopping","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">مول</div>","<b>mōl</b><br>EN: mall","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">نادي</div>","<b>nādi</b><br>EN: gym","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">سفر</div>","<b>safar</b><br>EN: travel","stage-2 topic-2.3"
"<div dir=""rtl"" style=""font-size:2em"">أهل</div>","<b>ahl</b><br>EN: family<br><i>أهلي — my family</i>","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">أبوي</div>","<b>abūy</b><br>EN: my dad","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">أمي</div>","<b>ummi</b><br>EN: my mom","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">أخوي</div>","<b>akhūy</b><br>EN: my brother","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">أختي</div>","<b>ukhti</b><br>EN: my sister","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">عيال</div>","<b>ʿiyāl</b><br>EN: kids / guys","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">ولد</div>","<b>walad</b><br>EN: boy, son","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">بنت</div>","<b>bint</b><br>EN: girl, daughter","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">جدي / جدتي</div>","<b>jaddi / jaddati</b><br>EN: grandpa / grandma<br>⚠ check with tutor","stage-2 topic-2.4 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">عمي / خالي</div>","<b>ʿammi / khāli</b><br>EN: my uncle (dad's / mom's side)","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">صديق / صديقة</div>","<b>ṣadīg / ṣadīga</b><br>EN: friend (m / f)","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">الربع</div>","<b>ar-rabʿ</b><br>EN: the guys, the crew<br><i>Also الشباب</i>","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">ناس</div>","<b>nās</b><br>EN: people","stage-2 topic-2.4"
"<div dir=""rtl"" style=""font-size:2em"">كبير / صغير</div>","<b>kbīr / ṣghīr</b><br>EN: big / small","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">حلو / حلوة</div>","<b>ḥilw / ḥilwa</b><br>EN: nice, pretty","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">جميل</div>","<b>jamīl</b><br>EN: beautiful","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">شين</div>","<b>shēn</b><br>EN: bad, ugly<br><i>Very Saudi</i>","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">جديد / قديم</div>","<b>jidīd / gadīm</b><br>EN: new / old","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">سهل / صعب</div>","<b>sahl / ṣaʿb</b><br>EN: easy / hard","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">غالي / رخيص</div>","<b>ghāli / rkhīṣ</b><br>EN: expensive / cheap<br><i>غالي also means ""dear""</i>","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">قريب / بعيد</div>","<b>garīb / baʿīd</b><br>EN: near / far","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">حر / برد</div>","<b>ḥarr / bard</b><br>EN: hot weather / cold weather","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">أول / آخر</div>","<b>awwal / ākhir</b><br>EN: first / last","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">مهم</div>","<b>muhimm</b><br>EN: important","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">غريب</div>","<b>gharīb</b><br>EN: strange","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">كثير / قليل</div>","<b>kithīr / galīl</b><br>EN: a lot / a little","stage-2 topic-2.5"
"<div dir=""rtl"" style=""font-size:2em"">واحد</div>","<b>wāḥid</b><br>EN: 1","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">سبعة</div>","<b>sabʿa</b><br>EN: 7","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">ثنين</div>","<b>thnēn</b><br>EN: 2","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">ثمانية</div>","<b>thamānya</b><br>EN: 8","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">ثلاثة</div>","<b>thalātha</b><br>EN: 3","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">تسعة</div>","<b>tisʿa</b><br>EN: 9","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">أربعة</div>","<b>arbaʿa</b><br>EN: 4","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">عشرة</div>","<b>ʿashara</b><br>EN: 10","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">خمسة</div>","<b>khamsa</b><br>EN: 5","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">عشرين</div>","<b>ʿishrīn</b><br>EN: 20","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">ستة</div>","<b>sitta</b><br>EN: 6","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">مية / ألف</div>","<b>miya / alf</b><br>EN: 100 / 1000","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">السبت</div>","<b>as-sabt</b><br>EN: Sat","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">الأحد</div>","<b>al-aḥad</b><br>EN: Sun","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">الاثنين</div>","<b>al-ithnēn</b><br>EN: Mon","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">الثلاثاء</div>","<b>ath-thalāthāʾ</b><br>EN: Tue","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">الأربعاء</div>","<b>al-arbiʿāʾ</b><br>EN: Wed","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">الخميس</div>","<b>al-khamīs</b><br>EN: Thu","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">الجمعة</div>","<b>al-jumʿa</b><br>EN: Fri","stage-2 topic-2.6"
"<div dir=""rtl"" style=""font-size:2em"">أوكرانيا</div>","<b>ukrānya</b><br>EN: Ukraine","stage-2 topic-2.7"
"<div dir=""rtl"" style=""font-size:2em"">أوروبا</div>","<b>ūrubba</b><br>EN: Europe<br>⚠ check with tutor","stage-2 topic-2.7 check-with-tutor"
"<div dir=""rtl"" style=""font-size:2em"">الشتا</div>","<b>ash-shita</b><br>EN: winter","stage-2 topic-2.7"
"<div dir=""rtl"" style=""font-size:2em"">ثلج</div>","<b>thalj</b><br>EN: snow","stage-2 topic-2.7"
"<div dir=""rtl"" style=""font-size:2em"">مطر</div>","<b>maṭar</b><br>EN: rain","stage-2 topic-2.7"
"<div dir=""rtl"" style=""font-size:2em"">شغلي</div>","<b>shughli</b><br>EN: my work","stage-2 topic-2.7"
"<div dir=""rtl"" style=""font-size:2em"">دراستي</div>","<b>dirāsti</b><br>EN: my studies","stage-2 topic-2.7"
